onset,offset,midi_number,pitch_name,duration,staff,measure,beat_in_measure, instrument,tie_type,mode,select_time
468.0,469.0,64,E4,1.0,0,98,1.0,piccolotrumpet1,None,note,0
470.0,470.5,64,E4,0.5,0,98,3.0,piccolotrumpet1,None,note,0
470.5,471.0,64,E4,0.5,0,98,3.5,piccolotrumpet1,None,note,0
471.0,472.0,64,E4,1.0,0,99,1.0,piccolotrumpet1,None,note,0
473.0,473.5,64,E4,0.5,0,99,3.0,piccolotrumpet1,None,note,0
473.5,474.0,64,E4,0.5,0,99,3.5,piccolotrumpet1,None,note,0
474.0,475.0,64,E4,1.0,0,100,1.0,piccolotrumpet1,None,note,0
476.0,476.5,64,E4,0.5,0,100,3.0,piccolotrumpet1,None,note,0
476.5,477.0,64,E4,0.5,0,100,3.5,piccolotrumpet1,None,note,0
477.0,478.0,64,E4,1.0,0,101,1.0,piccolotrumpet1,None,note,0
479.0,479.5,64,E4,0.5,0,101,3.0,piccolotrumpet1,None,note,0
479.5,480.0,64,E4,0.5,0,101,3.5,piccolotrumpet1,None,note,0
480.0,481.0,64,E4,1.0,0,102,1.0,piccolotrumpet1,None,note,0
482.0,482.5,64,E4,0.5,0,102,3.0,piccolotrumpet1,None,note,0
482.5,483.0,64,E4,0.5,0,102,3.5,piccolotrumpet1,None,note,0
483.0,484.0,64,E4,1.0,0,103,1.0,piccolotrumpet1,None,note,0
