onset,offset,midi_number,pitch_name,duration,staff,measure,beat_in_measure, instrument,tie_type,mode,select_time
483.6666666666667,483.83333333333337,45,A2,0.16666666666666666,0,121,4.666666666666667,bassoon2,None,note,0
483.8333333333333,484.0,47,B2,0.16666666666666666,0,121,4.833333333333333,bassoon2,None,note,0
484.0,485.0,48,C3,1.0,0,122,1.0,bassoon2,None,note,0
496.0,497.0,55,G3,1.0,0,125,1.0,bassoon2,None,note,0
497.5,497.6666666666667,50,D3,0.16666666666666666,0,125,2.5,bassoon2,None,note,0
497.6666666666667,497.83333333333337,52,E3,0.16666666666666666,0,125,2.6666666666666665,bassoon2,None,note,0
497.8333333333333,498.0,54,F#3,0.16666666666666666,0,125,2.8333333333333335,bassoon2,None,note,0
498.0,499.0,55,G3,1.0,0,125,3.0,bassoon2,None,note,0
499.5,499.6666666666667,50,D3,0.16666666666666666,0,125,4.5,bassoon2,None,note,0
499.6666666666667,499.83333333333337,52,E3,0.16666666666666666,0,125,4.666666666666667,bassoon2,None,note,0
499.8333333333333,500.0,54,F#3,0.16666666666666666,0,125,4.833333333333333,bassoon2,None,note,0
500.0,501.0,55,G3,1.0,0,126,1.0,bassoon2,None,note,0
512.0,513.0,55,G3,1.0,0,129,1.0,bassoon2,None,note,0
513.0,513.75,55,G3,0.75,0,129,2.0,bassoon2,None,note,0
513.75,514.0,55,G3,0.25,0,129,2.75,bassoon2,None,note,0
514.0,515.0,55,G3,1.0,0,129,3.0,bassoon2,None,note,0
515.0,516.0,55,G3,1.0,0,129,4.0,bassoon2,None,note,0
516.0,517.0,57,A3,1.0,0,130,1.0,bassoon2,None,note,0
517.0,517.75,57,A3,0.75,0,130,2.0,bassoon2,None,note,0
517.75,518.0,57,A3,0.25,0,130,2.75,bassoon2,None,note,0
518.0,519.0,57,A3,1.0,0,130,3.0,bassoon2,None,note,0
519.0,520.0,57,A3,1.0,0,130,4.0,bassoon2,None,note,0
520.0,521.0,59,B3,1.0,0,131,1.0,bassoon2,None,note,0
521.0,521.75,59,B3,0.75,0,131,2.0,bassoon2,None,note,0
521.75,522.0,59,B3,0.25,0,131,2.75,bassoon2,None,note,0
522.0,523.0,59,B3,1.0,0,131,3.0,bassoon2,None,note,0
523.0,524.0,59,B3,1.0,0,131,4.0,bassoon2,None,note,0
524.0,525.0,60,C4,1.0,0,132,1.0,bassoon2,None,note,0
525.0,525.75,55,G3,0.75,0,132,2.0,bassoon2,None,note,0
525.75,526.0,55,G3,0.25,0,132,2.75,bassoon2,None,note,0
526.0,527.0,55,G3,1.0,0,132,3.0,bassoon2,None,note,0
527.0,528.0,55,G3,1.0,0,132,4.0,bassoon2,None,note,0
528.0,529.0,57,A3,1.0,0,133,1.0,bassoon2,None,note,0
529.0,529.75,57,A3,0.75,0,133,2.0,bassoon2,None,note,0
529.75,530.0,57,A3,0.25,0,133,2.75,bassoon2,None,note,0
530.0,531.0,57,A3,1.0,0,133,3.0,bassoon2,None,note,0
531.0,532.0,57,A3,1.0,0,133,4.0,bassoon2,None,note,0
532.0,533.0,59,B3,1.0,0,134,1.0,bassoon2,None,note,0
533.0,533.75,59,B3,0.75,0,134,2.0,bassoon2,None,note,0
533.75,534.0,59,B3,0.25,0,134,2.75,bassoon2,None,note,0
534.0,535.0,59,B3,1.0,0,134,3.0,bassoon2,None,note,0
535.0,536.0,59,B3,1.0,0,134,4.0,bassoon2,None,note,0
536.0,537.0,60,C4,1.0,0,135,1.0,bassoon2,None,note,0
538.0,539.0,59,B3,1.0,0,135,3.0,bassoon2,None,note,0
540.0,541.0,60,C4,1.0,0,136,1.0,bassoon2,None,note,0
542.0,543.0,59,B3,1.0,0,136,3.0,bassoon2,None,note,0
544.0,545.0,60,C4,1.0,0,137,1.0,bassoon2,None,note,0
545.0,545.5,55,G3,0.5,0,137,2.0,bassoon2,None,note,0
545.5,546.0,55,G3,0.5,0,137,2.5,bassoon2,None,note,0
