onset,offset,midi_number,pitch_name,duration,staff,measure,beat_in_measure, instrument,tie_type,mode,select_time
369.5,370.0,60,C4,0.5,0,93,2.5,violoncello,None,note,0
370.0,372.0,62,D4,2.0,0,93,3.0,violoncello,None,note,0
372.0,373.5,55,G3,1.5,0,94,1.0,violoncello,None,note,0
373.5,374.0,54,F#3,0.5,0,94,2.5,violoncello,None,note,0
374.0,374.75,57,A3,0.75,0,94,3.0,violoncello,None,note,0
374.75,375.0,55,G3,0.25,0,94,3.75,violoncello,None,note,0
375.0,375.75,60,C4,0.75,0,94,4.0,violoncello,None,note,0
375.75,376.0,59,B3,0.25,0,94,4.75,violoncello,None,note,0
376.0,377.5,57,A3,1.5,0,95,1.0,violoncello,None,note,0
377.5,378.0,56,G#3,0.5,0,95,2.5,violoncello,None,note,0
378.0,378.75,59,B3,0.75,0,95,3.0,violoncello,None,note,0
378.75,379.0,57,A3,0.25,0,95,3.75,violoncello,None,note,0
379.0,379.75,62,D4,0.75,0,95,4.0,violoncello,None,note,0
379.75,380.0,60,C4,0.25,0,95,4.75,violoncello,None,note,0
380.0,381.5,59,B3,1.5,0,96,1.0,violoncello,None,note,0
381.5,382.0,58,A#3,0.5,0,96,2.5,violoncello,None,note,0
382.0,382.75,60,C4,0.75,0,96,3.0,violoncello,None,note,0
382.75,383.0,59,B3,0.25,0,96,3.75,violoncello,None,note,0
383.0,383.75,64,E4,0.75,0,96,4.0,violoncello,None,note,0
383.75,384.0,62,D4,0.25,0,96,4.75,violoncello,None,note,0
384.0,385.0,60,C4,1.0,0,97,1.0,violoncello,None,note,0
385.0,386.0,62,D4,1.0,0,97,2.0,violoncello,None,note,0
386.0,387.0,60,C4,1.0,0,97,3.0,violoncello,None,note,0
387.0,388.0,56,G#3,1.0,0,97,4.0,violoncello,None,note,0
388.0,388.5,57,A3,0.5,0,98,1.0,violoncello,None,note,0
388.5,389.0,57,A3,0.5,0,98,1.5,violoncello,None,note,0
389.0,389.5,55,G3,0.5,0,98,2.0,violoncello,None,note,0
389.5,390.0,55,G3,0.5,0,98,2.5,violoncello,None,note,0
390.0,390.5,54,F#3,0.5,0,98,3.0,violoncello,None,note,0
390.5,391.0,54,F#3,0.5,0,98,3.5,violoncello,None,note,0
391.0,391.5,55,G3,0.5,0,98,4.0,violoncello,None,note,0
391.5,392.0,55,G3,0.5,0,98,4.5,violoncello,None,note,0
392.0,393.0,54,F#3,1.0,0,99,1.0,violoncello,None,note,0
400.0,400.5,55,G3,0.5,0,101,1.0,violoncello,None,note,0
400.5,401.0,59,B3,0.5,0,101,1.5,violoncello,None,note,0
401.0,401.5,62,D4,0.5,0,101,2.0,violoncello,None,note,0
401.5,402.0,59,B3,0.5,0,101,2.5,violoncello,None,note,0
402.0,402.5,55,G3,0.5,0,101,3.0,violoncello,None,note,0
402.5,403.0,59,B3,0.5,0,101,3.5,violoncello,None,note,0
403.0,403.5,62,D4,0.5,0,101,4.0,violoncello,None,note,0
403.5,404.0,59,B3,0.5,0,101,4.5,violoncello,None,note,0
404.0,404.5,54,F#3,0.5,0,102,1.0,violoncello,None,note,0
404.5,405.0,60,C4,0.5,0,102,1.5,violoncello,None,note,0
405.0,405.5,62,D4,0.5,0,102,2.0,violoncello,None,note,0
405.5,406.0,60,C4,0.5,0,102,2.5,violoncello,None,note,0
406.0,406.5,54,F#3,0.5,0,102,3.0,violoncello,None,note,0
406.5,407.0,60,C4,0.5,0,102,3.5,violoncello,None,note,0
407.0,407.5,62,D4,0.5,0,102,4.0,violoncello,None,note,0
407.5,408.0,60,C4,0.5,0,102,4.5,violoncello,None,note,0
408.0,408.5,55,G3,0.5,0,103,1.0,violoncello,None,note,0
408.5,409.0,59,B3,0.5,0,103,1.5,violoncello,None,note,0
409.0,409.5,62,D4,0.5,0,103,2.0,violoncello,None,note,0
409.5,410.0,59,B3,0.5,0,103,2.5,violoncello,None,note,0
410.0,410.5,55,G3,0.5,0,103,3.0,violoncello,None,note,0
410.5,411.0,59,B3,0.5,0,103,3.5,violoncello,None,note,0
