onset,offset,midi_number,pitch_name,duration,staff,measure,beat_in_measure, instrument,tie_type,mode,select_time
337.0,338.0,48,C3,1.0,0,85,2.0,timpani,None,note,0
338.0,339.0,48,C3,1.0,0,85,3.0,timpani,None,note,0
339.0,340.0,48,C3,1.0,0,85,4.0,timpani,None,note,0
340.0,341.0,48,C3,1.0,0,86,1.0,timpani,None,note,0
341.0,342.0,48,C3,1.0,0,86,2.0,timpani,None,note,0
342.0,343.0,48,C3,1.0,0,86,3.0,timpani,None,note,0
352.0,353.0,43,G2,1.0,0,89,1.0,timpani,None,note,0
356.0,357.0,43,G2,1.0,0,90,1.0,timpani,None,note,0
360.0,361.0,43,G2,1.0,0,91,1.0,timpani,None,note,0
364.0,365.0,43,G2,1.0,0,92,1.0,timpani,None,note,0
366.0,367.0,43,G2,1.0,0,92,3.0,timpani,None,note,0
372.0,373.0,43,G2,1.0,0,94,1.0,timpani,None,note,0
376.0,377.0,43,G2,1.0,0,95,1.0,timpani,None,note,0
380.0,381.0,43,G2,1.0,0,96,1.0,timpani,None,note,0
464.0,465.0,43,G2,1.0,0,117,1.0,timpani,None,note,0
468.0,469.0,43,G2,1.0,0,118,1.0,timpani,None,note,0
472.0,473.0,43,G2,1.0,0,119,1.0,timpani,None,note,0
476.0,477.0,43,G2,1.0,0,120,1.0,timpani,None,note,0
477.0,478.0,43,G2,1.0,0,120,2.0,timpani,None,note,0
478.0,479.0,43,G2,1.0,0,120,3.0,timpani,None,note,0
480.0,481.0,48,C3,1.0,0,121,1.0,timpani,None,note,0
482.0,483.0,48,C3,1.0,0,121,3.0,timpani,None,note,0
484.0,485.0,48,C3,1.0,0,122,1.0,timpani,None,note,0
496.0,497.0,43,G2,1.0,0,125,1.0,timpani,None,note,0
498.0,499.0,43,G2,1.0,0,125,3.0,timpani,None,note,0
500.0,501.0,43,G2,1.0,0,126,1.0,timpani,None,note,0
513.0,513.75,48,C3,0.75,0,129,2.0,timpani,None,note,0
513.75,514.0,48,C3,0.25,0,129,2.75,timpani,None,note,0
